Polymer Concentration,Pore Size,Resistance,Rejection
1.021021021,30.41681682,78.45675676,85.82642643
1.031031031,30.42482482,78.39711712,85.82472472
1.041041041,30.43283283,78.33747748,85.82302302
1.051051051,30.44084084,78.27783784,85.82132132
1.061061061,30.44884885,78.2181982,85.81961962
1.071071071,30.45685686,78.15855856,85.81791792
1.081081081,30.46486486,78.09891892,85.81621622
1.091091091,30.47287287,78.03927928,85.81451451
1.101101101,30.48088088,77.97963964,85.81281281
1.111111111,30.48888889,77.92,85.81111111
1.121121121,30.4968969,77.86036036,85.80940941
1.131131131,30.5049049,77.80072072,85.80770771
1.141141141,30.51291291,77.74108108,85.80600601
1.151151151,30.52092092,77.68144144,85.8043043
1.161161161,30.52892893,77.6218018,85.8026026
1.171171171,30.53693694,77.56216216,85.8009009
1.181181181,30.54494494,77.50252252,85.7991992
1.191191191,30.55295295,77.44288288,85.7974975
1.201201201,30.56096096,77.38324324,85.7957958
1.211211211,30.56896897,77.3236036,85.79409409
1.221221221,30.57697698,77.26396396,85.79239239
1.231231231,30.58498498,77.20432432,85.79069069
1.241241241,30.59299299,77.14468468,85.78898899
1.251251251,30.601001,77.08504505,85.78728729
1.261261261,30.60900901,77.02540541,85.78558559
1.271271271,30.61701702,76.96576577,85.78388388
1.281281281,30.62502503,76.90612613,85.78218218
1.291291291,30.63303303,76.84648649,85.78048048
1.301301301,30.64104104,76.78684685,85.77877878
1.311311311,30.64904905,76.72720721,85.77707708
1.321321321,30.65705706,76.66756757,85.77537538
1.331331331,30.66506507,76.60792793,85.77367367
1.341341341,30.67307307,76.54828829,85.77197197
1.351351351,30.68108108,76.48864865,85.77027027
1.361361361,30.68908909,76.42900901,85.76856857
1.371371371,30.6970971,76.36936937,85.76686687
1.381381381,30.70510511,76.30972973,85.76516517
1.391391391,30.71311311,76.25009009,85.76346346
1.401401401,30.72112112,76.19045045,85.76176176
1.411411411,30.72912913,76.13081081,85.76006006
1.421421421,30.73713714,76.07117117,85.75835836
1.431431431,30.74514515,76.01153153,85.75665666
1.441441441,30.75315315,75.95189189,85.75495495
1.451451451,30.76116116,75.89225225,85.75325325
1.461461461,30.76916917,75.83261261,85.75155155
1.471471471,30.77717718,75.77297297,85.74984985
1.481481481,30.78518519,75.71333333,85.74814815
1.491491491,30.79319319,75.65369369,85.74644645
1.501501502,30.8012012,75.59405405,85.74474474
1.511511512,30.80920921,75.53441441,85.74304304
1.521521522,30.81721722,75.47477477,85.74134134
1.531531532,30.82522523,75.41513514,85.73963964
1.541541542,30.83323323,75.3554955,85.73793794
1.551551552,30.84124124,75.29585586,85.73623624
1.561561562,30.84924925,75.23621622,85.73453453
1.571571572,30.85725726,75.17657658,85.73283283
1.581581582,30.86526527,75.11693694,85.73113113
1.591591592,30.87327327,75.0572973,85.72942943
1.601601602,30.88128128,74.99765766,85.72772773
1.611611612,30.88928929,74.93801802,85.72602603
1.621621622,30.8972973,74.87837838,85.72432432
1.631631632,30.90530531,74.81873874,85.72262262
1.641641642,30.91331331,74.7590991,85.72092092
1.651651652,30.92132132,74.69945946,85.71921922
1.661661662,30.92932933,74.63981982,85.71751752
1.671671672,30.93733734,74.58018018,85.71581582
1.681681682,30.94534535,74.52054054,85.71411411
1.691691692,30.95335335,74.4609009,85.71241241
1.701701702,30.96136136,74.40126126,85.71071071
1.711711712,30.96936937,74.34162162,85.70900901
1.721721722,30.97737738,74.28198198,85.70730731
1.731731732,30.98538539,74.22234234,85.70560561
1.741741742,30.99339339,74.1627027,85.7039039
1.751751752,31.0014014,74.10306306,85.7022022
1.761761762,31.00940941,74.04342342,85.7005005
1.771771772,31.01741742,73.98378378,85.6987988
1.781781782,31.02542543,73.92414414,85.6970971
1.791791792,31.03343343,73.8645045,85.6953954
1.801801802,31.04144144,73.80486486,85.69369369
1.811811812,31.04944945,73.74522523,85.69199199
1.821821822,31.05745746,73.68558559,85.69029029
1.831831832,31.06546547,73.62594595,85.68858859
1.841841842,31.07347347,73.56630631,85.68688689
1.851851852,31.08148148,73.50666667,85.68518519
1.861861862,31.08948949,73.44702703,85.68348348
1.871871872,31.0974975,73.38738739,85.68178178
1.881881882,31.10550551,73.32774775,85.68008008
1.891891892,31.11351351,73.26810811,85.67837838
1.901901902,31.12152152,73.20846847,85.67667668
1.911911912,31.12952953,73.14882883,85.67497497
1.921921922,31.13753754,73.08918919,85.67327327
1.931931932,31.14554555,73.02954955,85.67157157
1.941941942,31.15355355,72.96990991,85.66986987
1.951951952,31.16156156,72.91027027,85.66816817
1.961961962,31.16956957,72.85063063,85.66646647
1.971971972,31.17757758,72.79099099,85.66476476
1.981981982,31.18558559,72.73135135,85.66306306
1.991991992,31.19359359,72.67171171,85.66136136
2.002002002,31.2016016,72.61207207,85.65965966
2.012012012,31.20960961,72.55243243,85.65795796
2.022022022,31.21761762,72.49279279,85.65625626
2.032032032,31.22562563,72.43315315,85.65455455
2.042042042,31.23363363,72.37351351,85.65285285
2.052052052,31.24164164,72.31387387,85.65115115
2.062062062,31.24964965,72.25423423,85.64944945
2.072072072,31.25765766,72.19459459,85.64774775
2.082082082,31.26566567,72.13495495,85.64604605
2.092092092,31.27367367,72.07531532,85.64434434
2.102102102,31.28168168,72.01567568,85.64264264
2.112112112,31.28968969,71.95603604,85.64094094
2.122122122,31.2976977,71.8963964,85.63923924
2.132132132,31.30570571,71.83675676,85.63753754
2.142142142,31.31371371,71.77711712,85.63583584
2.152152152,31.32172172,71.71747748,85.63413413
2.162162162,31.32972973,71.65783784,85.63243243
2.172172172,31.33773774,71.5981982,85.63073073
2.182182182,31.34574575,71.53855856,85.62902903
2.192192192,31.35375375,71.47891892,85.62732733
2.202202202,31.36176176,71.41927928,85.62562563
2.212212212,31.36976977,71.35963964,85.62392392
2.222222222,31.37777778,71.3,85.62222222
2.232232232,31.38578579,71.24036036,85.62052052
2.242242242,31.39379379,71.18072072,85.61881882
2.252252252,31.4018018,71.12108108,85.61711712
2.262262262,31.40980981,71.06144144,85.61541542
2.272272272,31.41781782,71.0018018,85.61371371
2.282282282,31.42582583,70.94216216,85.61201201
2.292292292,31.43383383,70.88252252,85.61031031
2.302302302,31.44184184,70.82288288,85.60860861
2.312312312,31.44984985,70.76324324,85.60690691
2.322322322,31.45785786,70.7036036,85.60520521
2.332332332,31.46586587,70.64396396,85.6035035
2.342342342,31.47387387,70.58432432,85.6018018
2.352352352,31.48188188,70.52468468,85.6001001
2.362362362,31.48988989,70.46504505,85.5983984
2.372372372,31.4978979,70.40540541,85.5966967
2.382382382,31.50590591,70.34576577,85.59499499
2.392392392,31.51391391,70.28612613,85.59329329
2.402402402,31.52192192,70.22648649,85.59159159
2.412412412,31.52992993,70.16684685,85.58988989
2.422422422,31.53793794,70.10720721,85.58818819
2.432432432,31.54594595,70.04756757,85.58648649
2.442442442,31.55395395,69.98792793,85.58478478
2.452452452,31.56196196,69.92828829,85.58308308
2.462462462,31.56996997,69.86864865,85.58138138
2.472472472,31.57797798,69.80900901,85.57967968
2.482482482,31.58598599,69.74936937,85.57797798
2.492492492,31.59399399,69.68972973,85.57627628
2.502502503,31.602002,69.63009009,85.57457457
2.512512513,31.61001001,69.57045045,85.57287287
2.522522523,31.61801802,69.51081081,85.57117117
2.532532533,31.62602603,69.45117117,85.56946947
2.542542543,31.63403403,69.39153153,85.56776777
2.552552553,31.64204204,69.33189189,85.56606607
2.562562563,31.65005005,69.27225225,85.56436436
2.572572573,31.65805806,69.21261261,85.56266266
2.582582583,31.66606607,69.15297297,85.56096096
2.592592593,31.67407407,69.09333333,85.55925926
2.602602603,31.68208208,69.03369369,85.55755756
2.612612613,31.69009009,68.97405405,85.55585586
2.622622623,31.6980981,68.91441441,85.55415415
2.632632633,31.70610611,68.85477477,85.55245245
2.642642643,31.71411411,68.79513514,85.55075075
2.652652653,31.72212212,68.7354955,85.54904905
2.662662663,31.73013013,68.67585586,85.54734735
2.672672673,31.73813814,68.61621622,85.54564565
2.682682683,31.74614615,68.55657658,85.54394394
2.692692693,31.75415415,68.49693694,85.54224224
2.702702703,31.76216216,68.4372973,85.54054054
2.712712713,31.77017017,68.37765766,85.53883884
2.722722723,31.77817818,68.31801802,85.53713714
2.732732733,31.78618619,68.25837838,85.53543544
2.742742743,31.79419419,68.19873874,85.53373373
2.752752753,31.8022022,68.1390991,85.53203203
2.762762763,31.81021021,68.07945946,85.53033033
2.772772773,31.81821822,68.01981982,85.52862863
2.782782783,31.82622623,67.96018018,85.52692693
2.792792793,31.83423423,67.90054054,85.52522523
2.802802803,31.84224224,67.8409009,85.52352352
2.812812813,31.85025025,67.78126126,85.52182182
2.822822823,31.85825826,67.72162162,85.52012012
2.832832833,31.86626627,67.66198198,85.51841842
2.842842843,31.87427427,67.60234234,85.51671672
2.852852853,31.88228228,67.5427027,85.51501502
2.862862863,31.89029029,67.48306306,85.51331331
2.872872873,31.8982983,67.42342342,85.51161161
2.882882883,31.90630631,67.36378378,85.50990991
2.892892893,31.91431431,67.30414414,85.50820821
2.902902903,31.92232232,67.2445045,85.50650651
2.912912913,31.93033033,67.18486486,85.5048048
2.922922923,31.93833834,67.12522523,85.5031031
2.932932933,31.94634635,67.06558559,85.5014014
2.942942943,31.95435435,67.00594595,85.4996997
2.952952953,31.96236236,66.94630631,85.497998
2.962962963,31.97037037,66.88666667,85.4962963
2.972972973,31.97837838,66.82702703,85.49459459
2.982982983,31.98638639,66.76738739,85.49289289
2.992992993,31.99439439,66.70774775,85.49119119
3.003003003,32.0024024,66.64810811,85.48948949
3.013013013,32.01041041,66.58846847,85.48778779
3.023023023,32.01841842,66.52882883,85.48608609
3.033033033,32.02642643,66.46918919,85.48438438
3.043043043,32.03443443,66.40954955,85.48268268
3.053053053,32.04244244,66.34990991,85.48098098
3.063063063,32.05045045,66.29027027,85.47927928
3.073073073,32.05845846,66.23063063,85.47757758
3.083083083,32.06646647,66.17099099,85.47587588
3.093093093,32.07447447,66.11135135,85.47417417
3.103103103,32.08248248,66.05171171,85.47247247
3.113113113,32.09049049,65.99207207,85.47077077
3.123123123,32.0984985,65.93243243,85.46906907
3.133133133,32.10650651,65.87279279,85.46736737
3.143143143,32.11451451,65.81315315,85.46566567
3.153153153,32.12252252,65.75351351,85.46396396
3.163163163,32.13053053,65.69387387,85.46226226
3.173173173,32.13853854,65.63423423,85.46056056
3.183183183,32.14654655,65.57459459,85.45885886
3.193193193,32.15455455,65.51495495,85.45715716
3.203203203,32.16256256,65.45531532,85.45545546
3.213213213,32.17057057,65.39567568,85.45375375
3.223223223,32.17857858,65.33603604,85.45205205
3.233233233,32.18658659,65.2763964,85.45035035
3.243243243,32.19459459,65.21675676,85.44864865
3.253253253,32.2026026,65.15711712,85.44694695
3.263263263,32.21061061,65.09747748,85.44524525
3.273273273,32.21861862,65.03783784,85.44354354
3.283283283,32.22662663,64.9781982,85.44184184
3.293293293,32.23463463,64.91855856,85.44014014
3.303303303,32.24264264,64.85891892,85.43843844
3.313313313,32.25065065,64.79927928,85.43673674
3.323323323,32.25865866,64.73963964,85.43503504
3.333333333,32.26666667,64.68,85.43333333
3.343343343,32.27467467,64.62036036,85.43163163
3.353353353,32.28268268,64.56072072,85.42992993
3.363363363,32.29069069,64.50108108,85.42822823
3.373373373,32.2986987,64.44144144,85.42652653
3.383383383,32.30670671,64.3818018,85.42482482
3.393393393,32.31471471,64.32216216,85.42312312
3.403403403,32.32272272,64.26252252,85.42142142
3.413413413,32.33073073,64.20288288,85.41971972
3.423423423,32.33873874,64.14324324,85.41801802
3.433433433,32.34674675,64.0836036,85.41631632
3.443443443,32.35475475,64.02396396,85.41461461
3.453453453,32.36276276,63.96432432,85.41291291
3.463463463,32.37077077,63.90468468,85.41121121
3.473473473,32.37877878,63.84504505,85.40950951
3.483483483,32.38678679,63.78540541,85.40780781
3.493493493,32.39479479,63.72576577,85.40610611
3.503503504,32.4028028,63.66612613,85.4044044
3.513513514,32.41081081,63.60648649,85.4027027
3.523523524,32.41881882,63.54684685,85.401001
3.533533534,32.42682683,63.48720721,85.3992993
3.543543544,32.43483483,63.42756757,85.3975976
3.553553554,32.44284284,63.36792793,85.3958959
3.563563564,32.45085085,63.30828829,85.39419419
3.573573574,32.45885886,63.24864865,85.39249249
3.583583584,32.46686687,63.18900901,85.39079079
3.593593594,32.47487487,63.12936937,85.38908909
3.603603604,32.48288288,63.06972973,85.38738739
3.613613614,32.49089089,63.01009009,85.38568569
3.623623624,32.4988989,62.95045045,85.38398398
3.633633634,32.50690691,62.89081081,85.38228228
3.643643644,32.51491491,62.83117117,85.38058058
3.653653654,32.52292292,62.77153153,85.37887888
3.663663664,32.53093093,62.71189189,85.37717718
3.673673674,32.53893894,62.65225225,85.37547548
3.683683684,32.54694695,62.59261261,85.37377377
3.693693694,32.55495495,62.53297297,85.37207207
3.703703704,32.56296296,62.47333333,85.37037037
3.713713714,32.57097097,62.41369369,85.36866867
3.723723724,32.57897898,62.35405405,85.36696697
3.733733734,32.58698699,62.29441441,85.36526527
3.743743744,32.59499499,62.23477477,85.36356356
3.753753754,32.603003,62.17513514,85.36186186
3.763763764,32.61101101,62.1154955,85.36016016
3.773773774,32.61901902,62.05585586,85.35845846
3.783783784,32.62702703,61.99621622,85.35675676
3.793793794,32.63503504,61.93657658,85.35505506
3.803803804,32.64304304,61.87693694,85.35335335
3.813813814,32.65105105,61.8172973,85.35165165
3.823823824,32.65905906,61.75765766,85.34994995
3.833833834,32.66706707,61.69801802,85.34824825
3.843843844,32.67507508,61.63837838,85.34654655
3.853853854,32.68308308,61.57873874,85.34484484
3.863863864,32.69109109,61.5190991,85.34314314
3.873873874,32.6990991,61.45945946,85.34144144
3.883883884,32.70710711,61.39981982,85.33973974
3.893893894,32.71511512,61.34018018,85.33803804
3.903903904,32.72312312,61.28054054,85.33633634
3.913913914,32.73113113,61.2209009,85.33463463
3.923923924,32.73913914,61.16126126,85.33293293
3.933933934,32.74714715,61.10162162,85.33123123
3.943943944,32.75515516,61.04198198,85.32952953
3.953953954,32.76316316,60.98234234,85.32782783
3.963963964,32.77117117,60.9227027,85.32612613
3.973973974,32.77917918,60.86306306,85.32442442
3.983983984,32.78718719,60.80342342,85.32272272
3.993993994,32.7951952,60.74378378,85.32102102
4.004004004,32.8032032,60.68414414,85.31931932
4.014014014,32.81121121,60.6245045,85.31761762
4.024024024,32.81921922,60.56486486,85.31591592
4.034034034,32.82722723,60.50522523,85.31421421
4.044044044,32.83523524,60.44558559,85.31251251
4.054054054,32.84324324,60.38594595,85.31081081
4.064064064,32.85125125,60.32630631,85.30910911
4.074074074,32.85925926,60.26666667,85.30740741
4.084084084,32.86726727,60.20702703,85.30570571
4.094094094,32.87527528,60.14738739,85.304004
4.104104104,32.88328328,60.08774775,85.3023023
4.114114114,32.89129129,60.02810811,85.3006006
4.124124124,32.8992993,59.96846847,85.2988989
4.134134134,32.90730731,59.90882883,85.2971972
4.144144144,32.91531532,59.84918919,85.2954955
4.154154154,32.92332332,59.78954955,85.29379379
4.164164164,32.93133133,59.72990991,85.29209209
4.174174174,32.93933934,59.67027027,85.29039039
4.184184184,32.94734735,59.61063063,85.28868869
4.194194194,32.95535536,59.55099099,85.28698699
4.204204204,32.96336336,59.49135135,85.28528529
4.214214214,32.97137137,59.43171171,85.28358358
4.224224224,32.97937938,59.37207207,85.28188188
4.234234234,32.98738739,59.31243243,85.28018018
4.244244244,32.9953954,59.25279279,85.27847848
4.254254254,33.0034034,59.19315315,85.27677678
4.264264264,33.01141141,59.13351351,85.27507508
4.274274274,33.01941942,59.07387387,85.27337337
4.284284284,33.02742743,59.01423423,85.27167167
4.294294294,33.03543544,58.95459459,85.26996997
4.304304304,33.04344344,58.89495495,85.26826827
4.314314314,33.05145145,58.83531532,85.26656657
4.324324324,33.05945946,58.77567568,85.26486486
4.334334334,33.06746747,58.71603604,85.26316316
4.344344344,33.07547548,58.6563964,85.26146146
4.354354354,33.08348348,58.59675676,85.25975976
4.364364364,33.09149149,58.53711712,85.25805806
4.374374374,33.0994995,58.47747748,85.25635636
4.384384384,33.10750751,58.41783784,85.25465465
4.394394394,33.11551552,58.3581982,85.25295295
4.404404404,33.12352352,58.29855856,85.25125125
4.414414414,33.13153153,58.23891892,85.24954955
4.424424424,33.13953954,58.17927928,85.24784785
4.434434434,33.14754755,58.11963964,85.24614615
4.444444444,33.15555556,58.06,85.24444444
4.454454454,33.16356356,58.00036036,85.24274274
4.464464464,33.17157157,57.94072072,85.24104104
4.474474474,33.17957958,57.88108108,85.23933934
4.484484484,33.18758759,57.82144144,85.23763764
4.494494494,33.1955956,57.7618018,85.23593594
4.504504505,33.2036036,57.70216216,85.23423423
4.514514515,33.21161161,57.64252252,85.23253253
4.524524525,33.21961962,57.58288288,85.23083083
4.534534535,33.22762763,57.52324324,85.22912913
4.544544545,33.23563564,57.4636036,85.22742743
4.554554555,33.24364364,57.40396396,85.22572573
4.564564565,33.25165165,57.34432432,85.22402402
4.574574575,33.25965966,57.28468468,85.22232232
4.584584585,33.26766767,57.22504505,85.22062062
4.594594595,33.27567568,57.16540541,85.21891892
4.604604605,33.28368368,57.10576577,85.21721722
4.614614615,33.29169169,57.04612613,85.21551552
4.624624625,33.2996997,56.98648649,85.21381381
4.634634635,33.30770771,56.92684685,85.21211211
4.644644645,33.31571572,56.86720721,85.21041041
4.654654655,33.32372372,56.80756757,85.20870871
4.664664665,33.33173173,56.74792793,85.20700701
4.674674675,33.33973974,56.68828829,85.20530531
4.684684685,33.34774775,56.62864865,85.2036036
4.694694695,33.35575576,56.56900901,85.2019019
4.704704705,33.36376376,56.50936937,85.2002002
4.714714715,33.37177177,56.44972973,85.1984985
4.724724725,33.37977978,56.39009009,85.1967968
4.734734735,33.38778779,56.33045045,85.1950951
4.744744745,33.3957958,56.27081081,85.19339339
4.754754755,33.4038038,56.21117117,85.19169169
4.764764765,33.41181181,56.15153153,85.18998999
4.774774775,33.41981982,56.09189189,85.18828829
4.784784785,33.42782783,56.03225225,85.18658659
4.794794795,33.43583584,55.97261261,85.18488488
4.804804805,33.44384384,55.91297297,85.18318318
4.814814815,33.45185185,55.85333333,85.18148148
4.824824825,33.45985986,55.79369369,85.17977978
4.834834835,33.46786787,55.73405405,85.17807808
4.844844845,33.47587588,55.67441441,85.17637638
4.854854855,33.48388388,55.61477477,85.17467467
4.864864865,33.49189189,55.55513514,85.17297297
4.874874875,33.4998999,55.4954955,85.17127127
4.884884885,33.50790791,55.43585586,85.16956957
4.894894895,33.51591592,55.37621622,85.16786787
4.904904905,33.52392392,55.31657658,85.16616617
4.914914915,33.53193193,55.25693694,85.16446446
4.924924925,33.53993994,55.1972973,85.16276276
4.934934935,33.54794795,55.13765766,85.16106106
4.944944945,33.55595596,55.07801802,85.15935936
4.954954955,33.56396396,55.01837838,85.15765766
4.964964965,33.57197197,54.95873874,85.15595596
4.974974975,33.57997998,54.8990991,85.15425425
4.984984985,33.58798799,54.83945946,85.15255255
4.994994995,33.595996,54.77981982,85.15085085
5.005005005,33.604004,54.72018018,85.14914915
5.015015015,33.61201201,54.66054054,85.14744745
5.025025025,33.62002002,54.6009009,85.14574575
5.035035035,33.62802803,54.54126126,85.14404404
5.045045045,33.63603604,54.48162162,85.14234234
5.055055055,33.64404404,54.42198198,85.14064064
5.065065065,33.65205205,54.36234234,85.13893894
5.075075075,33.66006006,54.3027027,85.13723724
5.085085085,33.66806807,54.24306306,85.13553554
5.095095095,33.67607608,54.18342342,85.13383383
5.105105105,33.68408408,54.12378378,85.13213213
5.115115115,33.69209209,54.06414414,85.13043043
5.125125125,33.7001001,54.0045045,85.12872873
5.135135135,33.70810811,53.94486486,85.12702703
5.145145145,33.71611612,53.88522523,85.12532533
5.155155155,33.72412412,53.82558559,85.12362362
5.165165165,33.73213213,53.76594595,85.12192192
5.175175175,33.74014014,53.70630631,85.12022022
5.185185185,33.74814815,53.64666667,85.11851852
5.195195195,33.75615616,53.58702703,85.11681682
5.205205205,33.76416416,53.52738739,85.11511512
5.215215215,33.77217217,53.46774775,85.11341341
5.225225225,33.78018018,53.40810811,85.11171171
5.235235235,33.78818819,53.34846847,85.11001001
5.245245245,33.7961962,53.28882883,85.10830831
5.255255255,33.8042042,53.22918919,85.10660661
5.265265265,33.81221221,53.16954955,85.1049049
5.275275275,33.82022022,53.10990991,85.1032032
5.285285285,33.82822823,53.05027027,85.1015015
5.295295295,33.83623624,52.99063063,85.0997998
5.305305305,33.84424424,52.93099099,85.0980981
5.315315315,33.85225225,52.87135135,85.0963964
5.325325325,33.86026026,52.81171171,85.09469469
5.335335335,33.86826827,52.75207207,85.09299299
5.345345345,33.87627628,52.69243243,85.09129129
5.355355355,33.88428428,52.63279279,85.08958959
5.365365365,33.89229229,52.57315315,85.08788789
5.375375375,33.9003003,52.51351351,85.08618619
5.385385385,33.90830831,52.45387387,85.08448448
5.395395395,33.91631632,52.39423423,85.08278278
5.405405405,33.92432432,52.33459459,85.08108108
5.415415415,33.93233233,52.27495495,85.07937938
5.425425425,33.94034034,52.21531532,85.07767768
5.435435435,33.94834835,52.15567568,85.07597598
5.445445445,33.95635636,52.09603604,85.07427427
5.455455455,33.96436436,52.0363964,85.07257257
5.465465465,33.97237237,51.97675676,85.07087087
5.475475475,33.98038038,51.91711712,85.06916917
5.485485485,33.98838839,51.85747748,85.06746747
5.495495495,33.9963964,51.79783784,85.06576577
5.505505506,34.0044044,51.7381982,85.06406406
5.515515516,34.01241241,51.67855856,85.06236236
5.525525526,34.02042042,51.61891892,85.06066066
5.535535536,34.02842843,51.55927928,85.05895896
5.545545546,34.03643644,51.49963964,85.05725726
5.555555556,34.04444444,51.44,85.05555556
5.565565566,34.05245245,51.38036036,85.05385385
5.575575576,34.06046046,51.32072072,85.05215215
5.585585586,34.06846847,51.26108108,85.05045045
5.595595596,34.07647648,51.20144144,85.04874875
5.605605606,34.08448448,51.1418018,85.04704705
5.615615616,34.09249249,51.08216216,85.04534535
5.625625626,34.1005005,51.02252252,85.04364364
5.635635636,34.10850851,50.96288288,85.04194194
5.645645646,34.11651652,50.90324324,85.04024024
5.655655656,34.12452452,50.8436036,85.03853854
5.665665666,34.13253253,50.78396396,85.03683684
5.675675676,34.14054054,50.72432432,85.03513514
5.685685686,34.14854855,50.66468468,85.03343343
5.695695696,34.15655656,50.60504505,85.03173173
5.705705706,34.16456456,50.54540541,85.03003003
5.715715716,34.17257257,50.48576577,85.02832833
5.725725726,34.18058058,50.42612613,85.02662663
5.735735736,34.18858859,50.36648649,85.02492492
5.745745746,34.1965966,50.30684685,85.02322322
5.755755756,34.2046046,50.24720721,85.02152152
5.765765766,34.21261261,50.18756757,85.01981982
5.775775776,34.22062062,50.12792793,85.01811812
5.785785786,34.22862863,50.06828829,85.01641642
5.795795796,34.23663664,50.00864865,85.01471471
5.805805806,34.24464464,49.94900901,85.01301301
5.815815816,34.25265265,49.88936937,85.01131131
