Polymer Concentration,Pore Size,Resistance,Rejection
0.745745746,11.61931932,18.3041041,91.85085085
0.750750751,11.62012012,18.29339339,91.84984985
0.755755756,11.62092092,18.28268268,91.84884885
0.760760761,11.62172172,18.27197197,91.84784785
0.765765766,11.62252252,18.26126126,91.84684685
0.770770771,11.62332332,18.25055055,91.84584585
0.775775776,11.62412412,18.23983984,91.84484484
0.780780781,11.62492492,18.22912913,91.84384384
0.785785786,11.62572573,18.21841842,91.84284284
0.790790791,11.62652653,18.20770771,91.84184184
0.795795796,11.62732733,18.196997,91.84084084
0.800800801,11.62812813,18.18628629,91.83983984
0.805805806,11.62892893,18.17557558,91.83883884
0.810810811,11.62972973,18.16486486,91.83783784
0.815815816,11.63053053,18.15415415,91.83683684
0.820820821,11.63133133,18.14344344,91.83583584
0.825825826,11.63213213,18.13273273,91.83483483
0.830830831,11.63293293,18.12202202,91.83383383
0.835835836,11.63373373,18.11131131,91.83283283
0.840840841,11.63453453,18.1006006,91.83183183
0.845845846,11.63533534,18.08988989,91.83083083
0.850850851,11.63613614,18.07917918,91.82982983
0.855855856,11.63693694,18.06846847,91.82882883
0.860860861,11.63773774,18.05775776,91.82782783
0.865865866,11.63853854,18.04704705,91.82682683
0.870870871,11.63933934,18.03633634,91.82582583
0.875875876,11.64014014,18.02562563,91.82482482
0.880880881,11.64094094,18.01491491,91.82382382
0.885885886,11.64174174,18.0042042,91.82282282
0.890890891,11.64254254,17.99349349,91.82182182
0.895895896,11.64334334,17.98278278,91.82082082
0.900900901,11.64414414,17.97207207,91.81981982
0.905905906,11.64494494,17.96136136,91.81881882
0.910910911,11.64574575,17.95065065,91.81781782
0.915915916,11.64654655,17.93993994,91.81681682
0.920920921,11.64734735,17.92922923,91.81581582
0.925925926,11.64814815,17.91851852,91.81481481
0.930930931,11.64894895,17.90780781,91.81381381
0.935935936,11.64974975,17.8970971,91.81281281
0.940940941,11.65055055,17.88638639,91.81181181
0.945945946,11.65135135,17.87567568,91.81081081
0.950950951,11.65215215,17.86496496,91.80980981
0.955955956,11.65295295,17.85425425,91.80880881
0.960960961,11.65375375,17.84354354,91.80780781
0.965965966,11.65455455,17.83283283,91.80680681
0.970970971,11.65535536,17.82212212,91.80580581
0.975975976,11.65615616,17.81141141,91.8048048
0.980980981,11.65695696,17.8007007,91.8038038
0.985985986,11.65775776,17.78998999,91.8028028
0.990990991,11.65855856,17.77927928,91.8018018
0.995995996,11.65935936,17.76856857,91.8008008
1.001001001,11.66016016,17.75785786,91.7997998
1.006006006,11.66096096,17.74714715,91.7987988
1.011011011,11.66176176,17.73643644,91.7977978
1.016016016,11.66256256,17.72572573,91.7967968
1.021021021,11.66336336,17.71501502,91.7957958
1.026026026,11.66416416,17.7043043,91.79479479
1.031031031,11.66496496,17.69359359,91.79379379
1.036036036,11.66576577,17.68288288,91.79279279
1.041041041,11.66656657,17.67217217,91.79179179
1.046046046,11.66736737,17.66146146,91.79079079
1.051051051,11.66816817,17.65075075,91.78978979
1.056056056,11.66896897,17.64004004,91.78878879
1.061061061,11.66976977,17.62932933,91.78778779
1.066066066,11.67057057,17.61861862,91.78678679
1.071071071,11.67137137,17.60790791,91.78578579
1.076076076,11.67217217,17.5971972,91.78478478
1.081081081,11.67297297,17.58648649,91.78378378
1.086086086,11.67377377,17.57577578,91.78278278
1.091091091,11.67457457,17.56506507,91.78178178
1.096096096,11.67537538,17.55435435,91.78078078
1.101101101,11.67617618,17.54364364,91.77977978
1.106106106,11.67697698,17.53293293,91.77877878
1.111111111,11.67777778,17.52222222,91.77777778
1.116116116,11.67857858,17.51151151,91.77677678
1.121121121,11.67937938,17.5008008,91.77577578
1.126126126,11.68018018,17.49009009,91.77477477
1.131131131,11.68098098,17.47937938,91.77377377
1.136136136,11.68178178,17.46866867,91.77277277
1.141141141,11.68258258,17.45795796,91.77177177
1.146146146,11.68338338,17.44724725,91.77077077
1.151151151,11.68418418,17.43653654,91.76976977
1.156156156,11.68498498,17.42582583,91.76876877
1.161161161,11.68578579,17.41511512,91.76776777
1.166166166,11.68658659,17.4044044,91.76676677
1.171171171,11.68738739,17.39369369,91.76576577
1.176176176,11.68818819,17.38298298,91.76476476
1.181181181,11.68898899,17.37227227,91.76376376
1.186186186,11.68978979,17.36156156,91.76276276
1.191191191,11.69059059,17.35085085,91.76176176
1.196196196,11.69139139,17.34014014,91.76076076
1.201201201,11.69219219,17.32942943,91.75975976
1.206206206,11.69299299,17.31871872,91.75875876
1.211211211,11.69379379,17.30800801,91.75775776
1.216216216,11.69459459,17.2972973,91.75675676
1.221221221,11.6953954,17.28658659,91.75575576
1.226226226,11.6961962,17.27587588,91.75475475
1.231231231,11.696997,17.26516517,91.75375375
1.236236236,11.6977978,17.25445445,91.75275275
1.241241241,11.6985986,17.24374374,91.75175175
1.246246246,11.6993994,17.23303303,91.75075075
1.251251251,11.7002002,17.22232232,91.74974975
1.256256256,11.701001,17.21161161,91.74874875
1.261261261,11.7018018,17.2009009,91.74774775
1.266266266,11.7026026,17.19019019,91.74674675
1.271271271,11.7034034,17.17947948,91.74574575
1.276276276,11.7042042,17.16876877,91.74474474
1.281281281,11.70500501,17.15805806,91.74374374
1.286286286,11.70580581,17.14734735,91.74274274
1.291291291,11.70660661,17.13663664,91.74174174
1.296296296,11.70740741,17.12592593,91.74074074
1.301301301,11.70820821,17.11521522,91.73973974
1.306306306,11.70900901,17.1045045,91.73873874
1.311311311,11.70980981,17.09379379,91.73773774
1.316316316,11.71061061,17.08308308,91.73673674
1.321321321,11.71141141,17.07237237,91.73573574
1.326326326,11.71221221,17.06166166,91.73473473
1.331331331,11.71301301,17.05095095,91.73373373
1.336336336,11.71381381,17.04024024,91.73273273
1.341341341,11.71461461,17.02952953,91.73173173
1.346346346,11.71541542,17.01881882,91.73073073
1.351351351,11.71621622,17.00810811,91.72972973
1.356356356,11.71701702,16.9973974,91.72872873
1.361361361,11.71781782,16.98668669,91.72772773
1.366366366,11.71861862,16.97597598,91.72672673
1.371371371,11.71941942,16.96526527,91.72572573
1.376376376,11.72022022,16.95455455,91.72472472
1.381381381,11.72102102,16.94384384,91.72372372
1.386386386,11.72182182,16.93313313,91.72272272
1.391391391,11.72262262,16.92242242,91.72172172
1.396396396,11.72342342,16.91171171,91.72072072
1.401401401,11.72422422,16.901001,91.71971972
1.406406406,11.72502503,16.89029029,91.71871872
1.411411411,11.72582583,16.87957958,91.71771772
1.416416416,11.72662663,16.86886887,91.71671672
1.421421421,11.72742743,16.85815816,91.71571572
1.426426426,11.72822823,16.84744745,91.71471471
1.431431431,11.72902903,16.83673674,91.71371371
1.436436436,11.72982983,16.82602603,91.71271271
1.441441441,11.73063063,16.81531532,91.71171171
1.446446446,11.73143143,16.8046046,91.71071071
1.451451451,11.73223223,16.79389389,91.70970971
1.456456456,11.73303303,16.78318318,91.70870871
1.461461461,11.73383383,16.77247247,91.70770771
1.466466466,11.73463463,16.76176176,91.70670671
1.471471471,11.73543544,16.75105105,91.70570571
1.476476476,11.73623624,16.74034034,91.7047047
1.481481481,11.73703704,16.72962963,91.7037037
1.486486486,11.73783784,16.71891892,91.7027027
1.491491491,11.73863864,16.70820821,91.7017017
1.496496496,11.73943944,16.6974975,91.7007007
1.501501502,11.74024024,16.68678679,91.6996997
1.506506507,11.74104104,16.67607608,91.6986987
1.511511512,11.74184184,16.66536537,91.6976977
1.516516517,11.74264264,16.65465465,91.6966967
1.521521522,11.74344344,16.64394394,91.6956957
1.526526527,11.74424424,16.63323323,91.69469469
1.531531532,11.74504505,16.62252252,91.69369369
1.536536537,11.74584585,16.61181181,91.69269269
1.541541542,11.74664665,16.6011011,91.69169169
1.546546547,11.74744745,16.59039039,91.69069069
1.551551552,11.74824825,16.57967968,91.68968969
1.556556557,11.74904905,16.56896897,91.68868869
1.561561562,11.74984985,16.55825826,91.68768769
1.566566567,11.75065065,16.54754755,91.68668669
1.571571572,11.75145145,16.53683684,91.68568569
1.576576577,11.75225225,16.52612613,91.68468468
1.581581582,11.75305305,16.51541542,91.68368368
1.586586587,11.75385385,16.5047047,91.68268268
1.591591592,11.75465465,16.49399399,91.68168168
1.596596597,11.75545546,16.48328328,91.68068068
1.601601602,11.75625626,16.47257257,91.67967968
1.606606607,11.75705706,16.46186186,91.67867868
1.611611612,11.75785786,16.45115115,91.67767768
1.616616617,11.75865866,16.44044044,91.67667668
1.621621622,11.75945946,16.42972973,91.67567568
1.626626627,11.76026026,16.41901902,91.67467467
1.631631632,11.76106106,16.40830831,91.67367367
1.636636637,11.76186186,16.3975976,91.67267267
1.641641642,11.76266266,16.38688689,91.67167167
1.646646647,11.76346346,16.37617618,91.67067067
1.651651652,11.76426426,16.36546547,91.66966967
1.656656657,11.76506507,16.35475475,91.66866867
1.661661662,11.76586587,16.34404404,91.66766767
1.666666667,11.76666667,16.33333333,91.66666667
1.671671672,11.76746747,16.32262262,91.66566567
1.676676677,11.76826827,16.31191191,91.66466466
1.681681682,11.76906907,16.3012012,91.66366366
1.686686687,11.76986987,16.29049049,91.66266266
1.691691692,11.77067067,16.27977978,91.66166166
1.696696697,11.77147147,16.26906907,91.66066066
1.701701702,11.77227227,16.25835836,91.65965966
1.706706707,11.77307307,16.24764765,91.65865866
1.711711712,11.77387387,16.23693694,91.65765766
1.716716717,11.77467467,16.22622623,91.65665666
1.721721722,11.77547548,16.21551552,91.65565566
1.726726727,11.77627628,16.2048048,91.65465465
1.731731732,11.77707708,16.19409409,91.65365365
1.736736737,11.77787788,16.18338338,91.65265265
1.741741742,11.77867868,16.17267267,91.65165165
1.746746747,11.77947948,16.16196196,91.65065065
1.751751752,11.78028028,16.15125125,91.64964965
1.756756757,11.78108108,16.14054054,91.64864865
1.761761762,11.78188188,16.12982983,91.64764765
1.766766767,11.78268268,16.11911912,91.64664665
1.771771772,11.78348348,16.10840841,91.64564565
1.776776777,11.78428428,16.0976977,91.64464464
1.781781782,11.78508509,16.08698699,91.64364364
1.786786787,11.78588589,16.07627628,91.64264264
1.791791792,11.78668669,16.06556557,91.64164164
1.796796797,11.78748749,16.05485485,91.64064064
1.801801802,11.78828829,16.04414414,91.63963964
1.806806807,11.78908909,16.03343343,91.63863864
1.811811812,11.78988989,16.02272272,91.63763764
1.816816817,11.79069069,16.01201201,91.63663664
1.821821822,11.79149149,16.0013013,91.63563564
1.826826827,11.79229229,15.99059059,91.63463463
1.831831832,11.79309309,15.97987988,91.63363363
1.836836837,11.79389389,15.96916917,91.63263263
1.841841842,11.79469469,15.95845846,91.63163163
1.846846847,11.7954955,15.94774775,91.63063063
1.851851852,11.7962963,15.93703704,91.62962963
1.856856857,11.7970971,15.92632633,91.62862863
1.861861862,11.7978979,15.91561562,91.62762763
1.866866867,11.7986987,15.9049049,91.62662663
1.871871872,11.7994995,15.89419419,91.62562563
1.876876877,11.8003003,15.88348348,91.62462462
1.881881882,11.8011011,15.87277277,91.62362362
1.886886887,11.8019019,15.86206206,91.62262262
1.891891892,11.8027027,15.85135135,91.62162162
1.896896897,11.8035035,15.84064064,91.62062062
1.901901902,11.8043043,15.82992993,91.61961962
1.906906907,11.80510511,15.81921922,91.61861862
1.911911912,11.80590591,15.80850851,91.61761762
1.916916917,11.80670671,15.7977978,91.61661662
1.921921922,11.80750751,15.78708709,91.61561562
1.926926927,11.80830831,15.77637638,91.61461461
1.931931932,11.80910911,15.76566567,91.61361361
1.936936937,11.80990991,15.75495495,91.61261261
1.941941942,11.81071071,15.74424424,91.61161161
1.946946947,11.81151151,15.73353353,91.61061061
1.951951952,11.81231231,15.72282282,91.60960961
1.956956957,11.81311311,15.71211211,91.60860861
1.961961962,11.81391391,15.7014014,91.60760761
1.966966967,11.81471471,15.69069069,91.60660661
1.971971972,11.81551552,15.67997998,91.60560561
1.976976977,11.81631632,15.66926927,91.6046046
1.981981982,11.81711712,15.65855856,91.6036036
1.986986987,11.81791792,15.64784785,91.6026026
1.991991992,11.81871872,15.63713714,91.6016016
1.996996997,11.81951952,15.62642643,91.6006006
2.002002002,11.82032032,15.61571572,91.5995996
2.007007007,11.82112112,15.60500501,91.5985986
2.012012012,11.82192192,15.59429429,91.5975976
2.017017017,11.82272272,15.58358358,91.5965966
2.022022022,11.82352352,15.57287287,91.5955956
2.027027027,11.82432432,15.56216216,91.59459459
2.032032032,11.82512513,15.55145145,91.59359359
2.037037037,11.82592593,15.54074074,91.59259259
2.042042042,11.82672673,15.53003003,91.59159159
2.047047047,11.82752753,15.51931932,91.59059059
2.052052052,11.82832833,15.50860861,91.58958959
2.057057057,11.82912913,15.4978979,91.58858859
2.062062062,11.82992993,15.48718719,91.58758759
2.067067067,11.83073073,15.47647648,91.58658659
2.072072072,11.83153153,15.46576577,91.58558559
2.077077077,11.83233233,15.45505506,91.58458458
2.082082082,11.83313313,15.44434434,91.58358358
2.087087087,11.83393393,15.43363363,91.58258258
2.092092092,11.83473473,15.42292292,91.58158158
2.097097097,11.83553554,15.41221221,91.58058058
2.102102102,11.83633634,15.4015015,91.57957958
2.107107107,11.83713714,15.39079079,91.57857858
2.112112112,11.83793794,15.38008008,91.57757758
2.117117117,11.83873874,15.36936937,91.57657658
2.122122122,11.83953954,15.35865866,91.57557558
2.127127127,11.84034034,15.34794795,91.57457457
2.132132132,11.84114114,15.33723724,91.57357357
2.137137137,11.84194194,15.32652653,91.57257257
2.142142142,11.84274274,15.31581582,91.57157157
2.147147147,11.84354354,15.30510511,91.57057057
2.152152152,11.84434434,15.29439439,91.56956957
2.157157157,11.84514515,15.28368368,91.56856857
2.162162162,11.84594595,15.27297297,91.56756757
2.167167167,11.84674675,15.26226226,91.56656657
2.172172172,11.84754755,15.25155155,91.56556557
2.177177177,11.84834835,15.24084084,91.56456456
2.182182182,11.84914915,15.23013013,91.56356356
2.187187187,11.84994995,15.21941942,91.56256256
2.192192192,11.85075075,15.20870871,91.56156156
2.197197197,11.85155155,15.197998,91.56056056
2.202202202,11.85235235,15.18728729,91.55955956
2.207207207,11.85315315,15.17657658,91.55855856
2.212212212,11.85395395,15.16586587,91.55755756
2.217217217,11.85475475,15.15515516,91.55655656
2.222222222,11.85555556,15.14444444,91.55555556
2.227227227,11.85635636,15.13373373,91.55455455
2.232232232,11.85715716,15.12302302,91.55355355
2.237237237,11.85795796,15.11231231,91.55255255
2.242242242,11.85875876,15.1016016,91.55155155
2.247247247,11.85955956,15.09089089,91.55055055
2.252252252,11.86036036,15.08018018,91.54954955
2.257257257,11.86116116,15.06946947,91.54854855
2.262262262,11.86196196,15.05875876,91.54754755
2.267267267,11.86276276,15.04804805,91.54654655
2.272272272,11.86356356,15.03733734,91.54554555
2.277277277,11.86436436,15.02662663,91.54454454
2.282282282,11.86516517,15.01591592,91.54354354
2.287287287,11.86596597,15.00520521,91.54254254
2.292292292,11.86676677,14.99449449,91.54154154
2.297297297,11.86756757,14.98378378,91.54054054
2.302302302,11.86836837,14.97307307,91.53953954
2.307307307,11.86916917,14.96236236,91.53853854
2.312312312,11.86996997,14.95165165,91.53753754
2.317317317,11.87077077,14.94094094,91.53653654
2.322322322,11.87157157,14.93023023,91.53553554
2.327327327,11.87237237,14.91951952,91.53453453
2.332332332,11.87317317,14.90880881,91.53353353
2.337337337,11.87397397,14.8980981,91.53253253
2.342342342,11.87477477,14.88738739,91.53153153
2.347347347,11.87557558,14.87667668,91.53053053
2.352352352,11.87637638,14.86596597,91.52952953
2.357357357,11.87717718,14.85525526,91.52852853
2.362362362,11.87797798,14.84454454,91.52752753
2.367367367,11.87877878,14.83383383,91.52652653
2.372372372,11.87957958,14.82312312,91.52552553
2.377377377,11.88038038,14.81241241,91.52452452
2.382382382,11.88118118,14.8017017,91.52352352
2.387387387,11.88198198,14.79099099,91.52252252
2.392392392,11.88278278,14.78028028,91.52152152
2.397397397,11.88358358,14.76956957,91.52052052
2.402402402,11.88438438,14.75885886,91.51951952
2.407407407,11.88518519,14.74814815,91.51851852
2.412412412,11.88598599,14.73743744,91.51751752
2.417417417,11.88678679,14.72672673,91.51651652
2.422422422,11.88758759,14.71601602,91.51551552
2.427427427,11.88838839,14.70530531,91.51451451
2.432432432,11.88918919,14.69459459,91.51351351
2.437437437,11.88998999,14.68388388,91.51251251
2.442442442,11.89079079,14.67317317,91.51151151
2.447447447,11.89159159,14.66246246,91.51051051
2.452452452,11.89239239,14.65175175,91.50950951
2.457457457,11.89319319,14.64104104,91.50850851
2.462462462,11.89399399,14.63033033,91.50750751
2.467467467,11.89479479,14.61961962,91.50650651
2.472472472,11.8955956,14.60890891,91.50550551
2.477477477,11.8963964,14.5981982,91.5045045
2.482482482,11.8971972,14.58748749,91.5035035
2.487487487,11.897998,14.57677678,91.5025025
2.492492492,11.8987988,14.56606607,91.5015015
2.497497497,11.8995996,14.55535536,91.5005005
2.502502503,11.9004004,14.54464464,91.4994995
2.507507508,11.9012012,14.53393393,91.4984985
2.512512513,11.902002,14.52322322,91.4974975
2.517517518,11.9028028,14.51251251,91.4964965
2.522522523,11.9036036,14.5018018,91.4954955
2.527527528,11.9044044,14.49109109,91.49449449
2.532532533,11.90520521,14.48038038,91.49349349
2.537537538,11.90600601,14.46966967,91.49249249
2.542542543,11.90680681,14.45895896,91.49149149
2.547547548,11.90760761,14.44824825,91.49049049
2.552552553,11.90840841,14.43753754,91.48948949
2.557557558,11.90920921,14.42682683,91.48848849
2.562562563,11.91001001,14.41611612,91.48748749
2.567567568,11.91081081,14.40540541,91.48648649
2.572572573,11.91161161,14.39469469,91.48548549
2.577577578,11.91241241,14.38398398,91.48448448
2.582582583,11.91321321,14.37327327,91.48348348
2.587587588,11.91401401,14.36256256,91.48248248
2.592592593,11.91481481,14.35185185,91.48148148
2.597597598,11.91561562,14.34114114,91.48048048
2.602602603,11.91641642,14.33043043,91.47947948
2.607607608,11.91721722,14.31971972,91.47847848
2.612612613,11.91801802,14.30900901,91.47747748
2.617617618,11.91881882,14.2982983,91.47647648
2.622622623,11.91961962,14.28758759,91.47547548
2.627627628,11.92042042,14.27687688,91.47447447
2.632632633,11.92122122,14.26616617,91.47347347
2.637637638,11.92202202,14.25545546,91.47247247
2.642642643,11.92282282,14.24474474,91.47147147
2.647647648,11.92362362,14.23403403,91.47047047
2.652652653,11.92442442,14.22332332,91.46946947
2.657657658,11.92522523,14.21261261,91.46846847
2.662662663,11.92602603,14.2019019,91.46746747
2.667667668,11.92682683,14.19119119,91.46646647
2.672672673,11.92762763,14.18048048,91.46546547
2.677677678,11.92842843,14.16976977,91.46446446
2.682682683,11.92922923,14.15905906,91.46346346
2.687687688,11.93003003,14.14834835,91.46246246
2.692692693,11.93083083,14.13763764,91.46146146
2.697697698,11.93163163,14.12692693,91.46046046
2.702702703,11.93243243,14.11621622,91.45945946
2.707707708,11.93323323,14.10550551,91.45845846
2.712712713,11.93403403,14.09479479,91.45745746
2.717717718,11.93483483,14.08408408,91.45645646
2.722722723,11.93563564,14.07337337,91.45545546
2.727727728,11.93643644,14.06266266,91.45445445
2.732732733,11.93723724,14.05195195,91.45345345
2.737737738,11.93803804,14.04124124,91.45245245
2.742742743,11.93883884,14.03053053,91.45145145
2.747747748,11.93963964,14.01981982,91.45045045
2.752752753,11.94044044,14.00910911,91.44944945
2.757757758,11.94124124,13.9983984,91.44844845
2.762762763,11.94204204,13.98768769,91.44744745
2.767767768,11.94284284,13.97697698,91.44644645
2.772772773,11.94364364,13.96626627,91.44544545
2.777777778,11.94444444,13.95555556,91.44444444
2.782782783,11.94524525,13.94484484,91.44344344
2.787787788,11.94604605,13.93413413,91.44244244
2.792792793,11.94684685,13.92342342,91.44144144
2.797797798,11.94764765,13.91271271,91.44044044
2.802802803,11.94844845,13.902002,91.43943944
2.807807808,11.94924925,13.89129129,91.43843844
2.812812813,11.95005005,13.88058058,91.43743744
2.817817818,11.95085085,13.86986987,91.43643644
2.822822823,11.95165165,13.85915916,91.43543544
2.827827828,11.95245245,13.84844845,91.43443443
2.832832833,11.95325325,13.83773774,91.43343343
2.837837838,11.95405405,13.82702703,91.43243243
2.842842843,11.95485485,13.81631632,91.43143143
2.847847848,11.95565566,13.80560561,91.43043043
2.852852853,11.95645646,13.79489489,91.42942943
2.857857858,11.95725726,13.78418418,91.42842843
2.862862863,11.95805806,13.77347347,91.42742743
2.867867868,11.95885886,13.76276276,91.42642643
2.872872873,11.95965966,13.75205205,91.42542543
2.877877878,11.96046046,13.74134134,91.42442442
2.882882883,11.96126126,13.73063063,91.42342342
2.887887888,11.96206206,13.71991992,91.42242242
2.892892893,11.96286286,13.70920921,91.42142142
2.897897898,11.96366366,13.6984985,91.42042042
2.902902903,11.96446446,13.68778779,91.41941942
2.907907908,11.96526527,13.67707708,91.41841842
