Polymer Concentration,Pore Size,Resistance,Rejection
0.215215215,11.07747748,19.52652653,91.95695696
0.22022022,11.07927928,19.51551552,91.95595596
0.225225225,11.08108108,19.5045045,91.95495495
0.23023023,11.08288288,19.49349349,91.95395395
0.235235235,11.08468468,19.48248248,91.95295295
0.24024024,11.08648649,19.47147147,91.95195195
0.245245245,11.08828829,19.46046046,91.95095095
0.25025025,11.09009009,19.44944945,91.94994995
0.255255255,11.09189189,19.43843844,91.94894895
0.26026026,11.09369369,19.42742743,91.94794795
0.265265265,11.0954955,19.41641642,91.94694695
0.27027027,11.0972973,19.40540541,91.94594595
0.275275275,11.0990991,19.39439439,91.94494494
0.28028028,11.1009009,19.38338338,91.94394394
0.285285285,11.1027027,19.37237237,91.94294294
0.29029029,11.1045045,19.36136136,91.94194194
0.295295295,11.10630631,19.35035035,91.94094094
0.3003003,11.10810811,19.33933934,91.93993994
0.305305305,11.10990991,19.32832833,91.93893894
0.31031031,11.11171171,19.31731732,91.93793794
0.315315315,11.11351351,19.30630631,91.93693694
0.32032032,11.11531532,19.2952953,91.93593594
0.325325325,11.11711712,19.28428428,91.93493493
0.33033033,11.11891892,19.27327327,91.93393393
0.335335335,11.12072072,19.26226226,91.93293293
0.34034034,11.12252252,19.25125125,91.93193193
0.345345345,11.12432432,19.24024024,91.93093093
0.35035035,11.12612613,19.22922923,91.92992993
0.355355355,11.12792793,19.21821822,91.92892893
0.36036036,11.12972973,19.20720721,91.92792793
0.365365365,11.13153153,19.1961962,91.92692693
0.37037037,11.13333333,19.18518519,91.92592593
0.375375375,11.13513514,19.17417417,91.92492492
0.38038038,11.13693694,19.16316316,91.92392392
0.385385385,11.13873874,19.15215215,91.92292292
0.39039039,11.14054054,19.14114114,91.92192192
0.395395395,11.14234234,19.13013013,91.92092092
0.4004004,11.14414414,19.11911912,91.91991992
0.405405405,11.14594595,19.10810811,91.91891892
0.41041041,11.14774775,19.0970971,91.91791792
0.415415415,11.14954955,19.08608609,91.91691692
0.42042042,11.15135135,19.07507508,91.91591592
0.425425425,11.15315315,19.06406406,91.91491491
0.43043043,11.15495495,19.05305305,91.91391391
0.435435435,11.15675676,19.04204204,91.91291291
0.44044044,11.15855856,19.03103103,91.91191191
0.445445445,11.16036036,19.02002002,91.91091091
0.45045045,11.16216216,19.00900901,91.90990991
0.455455455,11.16396396,18.997998,91.90890891
0.46046046,11.16576577,18.98698699,91.90790791
0.465465465,11.16756757,18.97597598,91.90690691
0.47047047,11.16936937,18.96496496,91.90590591
0.475475475,11.17117117,18.95395395,91.9049049
0.48048048,11.17297297,18.94294294,91.9039039
0.485485485,11.17477477,18.93193193,91.9029029
0.49049049,11.17657658,18.92092092,91.9019019
0.495495495,11.17837838,18.90990991,91.9009009
0.500500501,11.18018018,18.8988989,91.8998999
0.505505506,11.18198198,18.88788789,91.8988989
0.510510511,11.18378378,18.87687688,91.8978979
0.515515516,11.18558559,18.86586587,91.8968969
0.520520521,11.18738739,18.85485485,91.8958959
0.525525526,11.18918919,18.84384384,91.89489489
0.530530531,11.19099099,18.83283283,91.89389389
0.535535536,11.19279279,18.82182182,91.89289289
0.540540541,11.19459459,18.81081081,91.89189189
0.545545546,11.1963964,18.7997998,91.89089089
0.550550551,11.1981982,18.78878879,91.88988989
0.555555556,11.2,18.77777778,91.88888889
0.560560561,11.2018018,18.76676677,91.88788789
0.565565566,11.2036036,18.75575576,91.88688689
0.570570571,11.20540541,18.74474474,91.88588589
0.575575576,11.20720721,18.73373373,91.88488488
0.580580581,11.20900901,18.72272272,91.88388388
0.585585586,11.21081081,18.71171171,91.88288288
0.590590591,11.21261261,18.7007007,91.88188188
0.595595596,11.21441441,18.68968969,91.88088088
0.600600601,11.21621622,18.67867868,91.87987988
0.605605606,11.21801802,18.66766767,91.87887888
0.610610611,11.21981982,18.65665666,91.87787788
0.615615616,11.22162162,18.64564565,91.87687688
0.620620621,11.22342342,18.63463463,91.87587588
0.625625626,11.22522523,18.62362362,91.87487487
0.630630631,11.22702703,18.61261261,91.87387387
0.635635636,11.22882883,18.6016016,91.87287287
0.640640641,11.23063063,18.59059059,91.87187187
0.645645646,11.23243243,18.57957958,91.87087087
0.650650651,11.23423423,18.56856857,91.86986987
0.655655656,11.23603604,18.55755756,91.86886887
0.660660661,11.23783784,18.54654655,91.86786787
0.665665666,11.23963964,18.53553554,91.86686687
0.670670671,11.24144144,18.52452452,91.86586587
0.675675676,11.24324324,18.51351351,91.86486486
0.680680681,11.24504505,18.5025025,91.86386386
0.685685686,11.24684685,18.49149149,91.86286286
0.690690691,11.24864865,18.48048048,91.86186186
0.695695696,11.25045045,18.46946947,91.86086086
0.700700701,11.25225225,18.45845846,91.85985986
0.705705706,11.25405405,18.44744745,91.85885886
0.710710711,11.25585586,18.43643644,91.85785786
0.715715716,11.25765766,18.42542543,91.85685686
0.720720721,11.25945946,18.41441441,91.85585586
0.725725726,11.26126126,18.4034034,91.85485485
0.730730731,11.26306306,18.39239239,91.85385385
0.735735736,11.26486486,18.38138138,91.85285285
0.740740741,11.26666667,18.37037037,91.85185185
0.745745746,11.26846847,18.35935936,91.85085085
0.750750751,11.27027027,18.34834835,91.84984985
0.755755756,11.27207207,18.33733734,91.84884885
0.760760761,11.27387387,18.32632633,91.84784785
0.765765766,11.27567568,18.31531532,91.84684685
0.770770771,11.27747748,18.3043043,91.84584585
0.775775776,11.27927928,18.29329329,91.84484484
0.780780781,11.28108108,18.28228228,91.84384384
0.785785786,11.28288288,18.27127127,91.84284284
0.790790791,11.28468468,18.26026026,91.84184184
0.795795796,11.28648649,18.24924925,91.84084084
0.800800801,11.28828829,18.23823824,91.83983984
0.805805806,11.29009009,18.22722723,91.83883884
0.810810811,11.29189189,18.21621622,91.83783784
0.815815816,11.29369369,18.20520521,91.83683684
0.820820821,11.2954955,18.19419419,91.83583584
0.825825826,11.2972973,18.18318318,91.83483483
0.830830831,11.2990991,18.17217217,91.83383383
0.835835836,11.3009009,18.16116116,91.83283283
0.840840841,11.3027027,18.15015015,91.83183183
0.845845846,11.3045045,18.13913914,91.83083083
0.850850851,11.30630631,18.12812813,91.82982983
0.855855856,11.30810811,18.11711712,91.82882883
0.860860861,11.30990991,18.10610611,91.82782783
0.865865866,11.31171171,18.0950951,91.82682683
0.870870871,11.31351351,18.08408408,91.82582583
0.875875876,11.31531532,18.07307307,91.82482482
0.880880881,11.31711712,18.06206206,91.82382382
0.885885886,11.31891892,18.05105105,91.82282282
0.890890891,11.32072072,18.04004004,91.82182182
0.895895896,11.32252252,18.02902903,91.82082082
0.900900901,11.32432432,18.01801802,91.81981982
0.905905906,11.32612613,18.00700701,91.81881882
0.910910911,11.32792793,17.995996,91.81781782
0.915915916,11.32972973,17.98498498,91.81681682
0.920920921,11.33153153,17.97397397,91.81581582
0.925925926,11.33333333,17.96296296,91.81481481
0.930930931,11.33513514,17.95195195,91.81381381
0.935935936,11.33693694,17.94094094,91.81281281
0.940940941,11.33873874,17.92992993,91.81181181
0.945945946,11.34054054,17.91891892,91.81081081
0.950950951,11.34234234,17.90790791,91.80980981
0.955955956,11.34414414,17.8968969,91.80880881
0.960960961,11.34594595,17.88588589,91.80780781
0.965965966,11.34774775,17.87487487,91.80680681
0.970970971,11.34954955,17.86386386,91.80580581
0.975975976,11.35135135,17.85285285,91.8048048
0.980980981,11.35315315,17.84184184,91.8038038
0.985985986,11.35495495,17.83083083,91.8028028
0.990990991,11.35675676,17.81981982,91.8018018
0.995995996,11.35855856,17.80880881,91.8008008
1.001001001,11.36036036,17.7977978,91.7997998
1.006006006,11.36216216,17.78678679,91.7987988
1.011011011,11.36396396,17.77577578,91.7977978
1.016016016,11.36576577,17.76476476,91.7967968
1.021021021,11.36756757,17.75375375,91.7957958
1.026026026,11.36936937,17.74274274,91.79479479
1.031031031,11.37117117,17.73173173,91.79379379
1.036036036,11.37297297,17.72072072,91.79279279
1.041041041,11.37477477,17.70970971,91.79179179
1.046046046,11.37657658,17.6986987,91.79079079
1.051051051,11.37837838,17.68768769,91.78978979
1.056056056,11.38018018,17.67667668,91.78878879
1.061061061,11.38198198,17.66566567,91.78778779
1.066066066,11.38378378,17.65465465,91.78678679
1.071071071,11.38558559,17.64364364,91.78578579
1.076076076,11.38738739,17.63263263,91.78478478
1.081081081,11.38918919,17.62162162,91.78378378
1.086086086,11.39099099,17.61061061,91.78278278
1.091091091,11.39279279,17.5995996,91.78178178
1.096096096,11.39459459,17.58858859,91.78078078
1.101101101,11.3963964,17.57757758,91.77977978
1.106106106,11.3981982,17.56656657,91.77877878
1.111111111,11.4,17.55555556,91.77777778
1.116116116,11.4018018,17.54454454,91.77677678
1.121121121,11.4036036,17.53353353,91.77577578
1.126126126,11.40540541,17.52252252,91.77477477
1.131131131,11.40720721,17.51151151,91.77377377
1.136136136,11.40900901,17.5005005,91.77277277
1.141141141,11.41081081,17.48948949,91.77177177
1.146146146,11.41261261,17.47847848,91.77077077
1.151151151,11.41441441,17.46746747,91.76976977
1.156156156,11.41621622,17.45645646,91.76876877
1.161161161,11.41801802,17.44544545,91.76776777
1.166166166,11.41981982,17.43443443,91.76676677
1.171171171,11.42162162,17.42342342,91.76576577
1.176176176,11.42342342,17.41241241,91.76476476
1.181181181,11.42522523,17.4014014,91.76376376
1.186186186,11.42702703,17.39039039,91.76276276
1.191191191,11.42882883,17.37937938,91.76176176
1.196196196,11.43063063,17.36836837,91.76076076
1.201201201,11.43243243,17.35735736,91.75975976
1.206206206,11.43423423,17.34634635,91.75875876
1.211211211,11.43603604,17.33533534,91.75775776
1.216216216,11.43783784,17.32432432,91.75675676
1.221221221,11.43963964,17.31331331,91.75575576
1.226226226,11.44144144,17.3023023,91.75475475
1.231231231,11.44324324,17.29129129,91.75375375
1.236236236,11.44504505,17.28028028,91.75275275
1.241241241,11.44684685,17.26926927,91.75175175
1.246246246,11.44864865,17.25825826,91.75075075
1.251251251,11.45045045,17.24724725,91.74974975
1.256256256,11.45225225,17.23623624,91.74874875
1.261261261,11.45405405,17.22522523,91.74774775
1.266266266,11.45585586,17.21421421,91.74674675
1.271271271,11.45765766,17.2032032,91.74574575
1.276276276,11.45945946,17.19219219,91.74474474
1.281281281,11.46126126,17.18118118,91.74374374
1.286286286,11.46306306,17.17017017,91.74274274
1.291291291,11.46486486,17.15915916,91.74174174
1.296296296,11.46666667,17.14814815,91.74074074
1.301301301,11.46846847,17.13713714,91.73973974
1.306306306,11.47027027,17.12612613,91.73873874
1.311311311,11.47207207,17.11511512,91.73773774
1.316316316,11.47387387,17.1041041,91.73673674
1.321321321,11.47567568,17.09309309,91.73573574
1.326326326,11.47747748,17.08208208,91.73473473
1.331331331,11.47927928,17.07107107,91.73373373
1.336336336,11.48108108,17.06006006,91.73273273
1.341341341,11.48288288,17.04904905,91.73173173
1.346346346,11.48468468,17.03803804,91.73073073
1.351351351,11.48648649,17.02702703,91.72972973
1.356356356,11.48828829,17.01601602,91.72872873
1.361361361,11.49009009,17.00500501,91.72772773
1.366366366,11.49189189,16.99399399,91.72672673
1.371371371,11.49369369,16.98298298,91.72572573
1.376376376,11.4954955,16.97197197,91.72472472
1.381381381,11.4972973,16.96096096,91.72372372
1.386386386,11.4990991,16.94994995,91.72272272
1.391391391,11.5009009,16.93893894,91.72172172
1.396396396,11.5027027,16.92792793,91.72072072
1.401401401,11.5045045,16.91691692,91.71971972
1.406406406,11.50630631,16.90590591,91.71871872
1.411411411,11.50810811,16.89489489,91.71771772
1.416416416,11.50990991,16.88388388,91.71671672
1.421421421,11.51171171,16.87287287,91.71571572
1.426426426,11.51351351,16.86186186,91.71471471
1.431431431,11.51531532,16.85085085,91.71371371
1.436436436,11.51711712,16.83983984,91.71271271
1.441441441,11.51891892,16.82882883,91.71171171
1.446446446,11.52072072,16.81781782,91.71071071
1.451451451,11.52252252,16.80680681,91.70970971
1.456456456,11.52432432,16.7957958,91.70870871
1.461461461,11.52612613,16.78478478,91.70770771
1.466466466,11.52792793,16.77377377,91.70670671
1.471471471,11.52972973,16.76276276,91.70570571
1.476476476,11.53153153,16.75175175,91.7047047
1.481481481,11.53333333,16.74074074,91.7037037
1.486486486,11.53513514,16.72972973,91.7027027
1.491491491,11.53693694,16.71871872,91.7017017
1.496496496,11.53873874,16.70770771,91.7007007
1.501501502,11.54054054,16.6966967,91.6996997
1.506506507,11.54234234,16.68568569,91.6986987
1.511511512,11.54414414,16.67467467,91.6976977
1.516516517,11.54594595,16.66366366,91.6966967
1.521521522,11.54774775,16.65265265,91.6956957
1.526526527,11.54954955,16.64164164,91.69469469
1.531531532,11.55135135,16.63063063,91.69369369
1.536536537,11.55315315,16.61961962,91.69269269
1.541541542,11.55495495,16.60860861,91.69169169
1.546546547,11.55675676,16.5975976,91.69069069
1.551551552,11.55855856,16.58658659,91.68968969
1.556556557,11.56036036,16.57557558,91.68868869
1.561561562,11.56216216,16.56456456,91.68768769
1.566566567,11.56396396,16.55355355,91.68668669
1.571571572,11.56576577,16.54254254,91.68568569
1.576576577,11.56756757,16.53153153,91.68468468
1.581581582,11.56936937,16.52052052,91.68368368
1.586586587,11.57117117,16.50950951,91.68268268
1.591591592,11.57297297,16.4984985,91.68168168
1.596596597,11.57477477,16.48748749,91.68068068
1.601601602,11.57657658,16.47647648,91.67967968
1.606606607,11.57837838,16.46546547,91.67867868
1.611611612,11.58018018,16.45445445,91.67767768
1.616616617,11.58198198,16.44344344,91.67667668
1.621621622,11.58378378,16.43243243,91.67567568
1.626626627,11.58558559,16.42142142,91.67467467
1.631631632,11.58738739,16.41041041,91.67367367
1.636636637,11.58918919,16.3993994,91.67267267
1.641641642,11.59099099,16.38838839,91.67167167
1.646646647,11.59279279,16.37737738,91.67067067
1.651651652,11.59459459,16.36636637,91.66966967
1.656656657,11.5963964,16.35535536,91.66866867
1.661661662,11.5981982,16.34434434,91.66766767
1.666666667,11.6,16.33333333,91.66666667
1.671671672,11.6018018,16.32232232,91.66566567
1.676676677,11.6036036,16.31131131,91.66466466
1.681681682,11.60540541,16.3003003,91.66366366
1.686686687,11.60720721,16.28928929,91.66266266
1.691691692,11.60900901,16.27827828,91.66166166
1.696696697,11.61081081,16.26726727,91.66066066
1.701701702,11.61261261,16.25625626,91.65965966
1.706706707,11.61441441,16.24524525,91.65865866
1.711711712,11.61621622,16.23423423,91.65765766
1.716716717,11.61801802,16.22322322,91.65665666
1.721721722,11.61981982,16.21221221,91.65565566
1.726726727,11.62162162,16.2012012,91.65465465
1.731731732,11.62342342,16.19019019,91.65365365
1.736736737,11.62522523,16.17917918,91.65265265
1.741741742,11.62702703,16.16816817,91.65165165
1.746746747,11.62882883,16.15715716,91.65065065
1.751751752,11.63063063,16.14614615,91.64964965
1.756756757,11.63243243,16.13513514,91.64864865
1.761761762,11.63423423,16.12412412,91.64764765
1.766766767,11.63603604,16.11311311,91.64664665
1.771771772,11.63783784,16.1021021,91.64564565
1.776776777,11.63963964,16.09109109,91.64464464
1.781781782,11.64144144,16.08008008,91.64364364
1.786786787,11.64324324,16.06906907,91.64264264
1.791791792,11.64504505,16.05805806,91.64164164
1.796796797,11.64684685,16.04704705,91.64064064
1.801801802,11.64864865,16.03603604,91.63963964
1.806806807,11.65045045,16.02502503,91.63863864
1.811811812,11.65225225,16.01401401,91.63763764
1.816816817,11.65405405,16.003003,91.63663664
1.821821822,11.65585586,15.99199199,91.63563564
1.826826827,11.65765766,15.98098098,91.63463463
1.831831832,11.65945946,15.96996997,91.63363363
1.836836837,11.66126126,15.95895896,91.63263263
1.841841842,11.66306306,15.94794795,91.63163163
1.846846847,11.66486486,15.93693694,91.63063063
1.851851852,11.66666667,15.92592593,91.62962963
1.856856857,11.66846847,15.91491491,91.62862863
1.861861862,11.67027027,15.9039039,91.62762763
1.866866867,11.67207207,15.89289289,91.62662663
1.871871872,11.67387387,15.88188188,91.62562563
1.876876877,11.67567568,15.87087087,91.62462462
1.881881882,11.67747748,15.85985986,91.62362362
1.886886887,11.67927928,15.84884885,91.62262262
1.891891892,11.68108108,15.83783784,91.62162162
1.896896897,11.68288288,15.82682683,91.62062062
1.901901902,11.68468468,15.81581582,91.61961962
1.906906907,11.68648649,15.8048048,91.61861862
1.911911912,11.68828829,15.79379379,91.61761762
1.916916917,11.69009009,15.78278278,91.61661662
1.921921922,11.69189189,15.77177177,91.61561562
1.926926927,11.69369369,15.76076076,91.61461461
1.931931932,11.6954955,15.74974975,91.61361361
1.936936937,11.6972973,15.73873874,91.61261261
1.941941942,11.6990991,15.72772773,91.61161161
1.946946947,11.7009009,15.71671672,91.61061061
1.951951952,11.7027027,15.70570571,91.60960961
1.956956957,11.7045045,15.69469469,91.60860861
1.961961962,11.70630631,15.68368368,91.60760761
1.966966967,11.70810811,15.67267267,91.60660661
1.971971972,11.70990991,15.66166166,91.60560561
1.976976977,11.71171171,15.65065065,91.6046046
1.981981982,11.71351351,15.63963964,91.6036036
1.986986987,11.71531532,15.62862863,91.6026026
1.991991992,11.71711712,15.61761762,91.6016016
1.996996997,11.71891892,15.60660661,91.6006006
2.002002002,11.72072072,15.5955956,91.5995996
2.007007007,11.72252252,15.58458458,91.5985986
2.012012012,11.72432432,15.57357357,91.5975976
2.017017017,11.72612613,15.56256256,91.5965966
2.022022022,11.72792793,15.55155155,91.5955956
2.027027027,11.72972973,15.54054054,91.59459459
2.032032032,11.73153153,15.52952953,91.59359359
2.037037037,11.73333333,15.51851852,91.59259259
2.042042042,11.73513514,15.50750751,91.59159159
2.047047047,11.73693694,15.4964965,91.59059059
2.052052052,11.73873874,15.48548549,91.58958959
2.057057057,11.74054054,15.47447447,91.58858859
2.062062062,11.74234234,15.46346346,91.58758759
2.067067067,11.74414414,15.45245245,91.58658659
2.072072072,11.74594595,15.44144144,91.58558559
2.077077077,11.74774775,15.43043043,91.58458458
2.082082082,11.74954955,15.41941942,91.58358358
2.087087087,11.75135135,15.40840841,91.58258258
2.092092092,11.75315315,15.3973974,91.58158158
2.097097097,11.75495495,15.38638639,91.58058058
2.102102102,11.75675676,15.37537538,91.57957958
2.107107107,11.75855856,15.36436436,91.57857858
2.112112112,11.76036036,15.35335335,91.57757758
2.117117117,11.76216216,15.34234234,91.57657658
2.122122122,11.76396396,15.33133133,91.57557558
2.127127127,11.76576577,15.32032032,91.57457457
2.132132132,11.76756757,15.30930931,91.57357357
2.137137137,11.76936937,15.2982983,91.57257257
2.142142142,11.77117117,15.28728729,91.57157157
2.147147147,11.77297297,15.27627628,91.57057057
2.152152152,11.77477477,15.26526527,91.56956957
2.157157157,11.77657658,15.25425425,91.56856857
2.162162162,11.77837838,15.24324324,91.56756757
2.167167167,11.78018018,15.23223223,91.56656657
2.172172172,11.78198198,15.22122122,91.56556557
2.177177177,11.78378378,15.21021021,91.56456456
2.182182182,11.78558559,15.1991992,91.56356356
2.187187187,11.78738739,15.18818819,91.56256256
2.192192192,11.78918919,15.17717718,91.56156156
2.197197197,11.79099099,15.16616617,91.56056056
2.202202202,11.79279279,15.15515516,91.55955956
2.207207207,11.79459459,15.14414414,91.55855856
2.212212212,11.7963964,15.13313313,91.55755756
2.217217217,11.7981982,15.12212212,91.55655656
2.222222222,11.8,15.11111111,91.55555556
2.227227227,11.8018018,15.1001001,91.55455455
2.232232232,11.8036036,15.08908909,91.55355355
2.237237237,11.80540541,15.07807808,91.55255255
2.242242242,11.80720721,15.06706707,91.55155155
2.247247247,11.80900901,15.05605606,91.55055055
2.252252252,11.81081081,15.04504505,91.54954955
2.257257257,11.81261261,15.03403403,91.54854855
2.262262262,11.81441441,15.02302302,91.54754755
2.267267267,11.81621622,15.01201201,91.54654655
2.272272272,11.81801802,15.001001,91.54554555
2.277277277,11.81981982,14.98998999,91.54454454
2.282282282,11.82162162,14.97897898,91.54354354
2.287287287,11.82342342,14.96796797,91.54254254
2.292292292,11.82522523,14.95695696,91.54154154
2.297297297,11.82702703,14.94594595,91.54054054
2.302302302,11.82882883,14.93493493,91.53953954
2.307307307,11.83063063,14.92392392,91.53853854
2.312312312,11.83243243,14.91291291,91.53753754
2.317317317,11.83423423,14.9019019,91.53653654
2.322322322,11.83603604,14.89089089,91.53553554
2.327327327,11.83783784,14.87987988,91.53453453
2.332332332,11.83963964,14.86886887,91.53353353
2.337337337,11.84144144,14.85785786,91.53253253
2.342342342,11.84324324,14.84684685,91.53153153
2.347347347,11.84504505,14.83583584,91.53053053
2.352352352,11.84684685,14.82482482,91.52952953
2.357357357,11.84864865,14.81381381,91.52852853
2.362362362,11.85045045,14.8028028,91.52752753
2.367367367,11.85225225,14.79179179,91.52652653
2.372372372,11.85405405,14.78078078,91.52552553
2.377377377,11.85585586,14.76976977,91.52452452
2.382382382,11.85765766,14.75875876,91.52352352
2.387387387,11.85945946,14.74774775,91.52252252
2.392392392,11.86126126,14.73673674,91.52152152
2.397397397,11.86306306,14.72572573,91.52052052
2.402402402,11.86486486,14.71471471,91.51951952
2.407407407,11.86666667,14.7037037,91.51851852
2.412412412,11.86846847,14.69269269,91.51751752
2.417417417,11.87027027,14.68168168,91.51651652
2.422422422,11.87207207,14.67067067,91.51551552
2.427427427,11.87387387,14.65965966,91.51451451
2.432432432,11.87567568,14.64864865,91.51351351
2.437437437,11.87747748,14.63763764,91.51251251
2.442442442,11.87927928,14.62662663,91.51151151
2.447447447,11.88108108,14.61561562,91.51051051
2.452452452,11.88288288,14.6046046,91.50950951
2.457457457,11.88468468,14.59359359,91.50850851
2.462462462,11.88648649,14.58258258,91.50750751
2.467467467,11.88828829,14.57157157,91.50650651
2.472472472,11.89009009,14.56056056,91.50550551
2.477477477,11.89189189,14.54954955,91.5045045
2.482482482,11.89369369,14.53853854,91.5035035
2.487487487,11.8954955,14.52752753,91.5025025
2.492492492,11.8972973,14.51651652,91.5015015
2.497497497,11.8990991,14.50550551,91.5005005
2.502502503,11.9009009,14.49449449,91.4994995
2.507507508,11.9027027,14.48348348,91.4984985
2.512512513,11.9045045,14.47247247,91.4974975
2.517517518,11.90630631,14.46146146,91.4964965
2.522522523,11.90810811,14.45045045,91.4954955
2.527527528,11.90990991,14.43943944,91.49449449
2.532532533,11.91171171,14.42842843,91.49349349
2.537537538,11.91351351,14.41741742,91.49249249
2.542542543,11.91531532,14.40640641,91.49149149
2.547547548,11.91711712,14.3953954,91.49049049
2.552552553,11.91891892,14.38438438,91.48948949
2.557557558,11.92072072,14.37337337,91.48848849
2.562562563,11.92252252,14.36236236,91.48748749
2.567567568,11.92432432,14.35135135,91.48648649
2.572572573,11.92612613,14.34034034,91.48548549
2.577577578,11.92792793,14.32932933,91.48448448
2.582582583,11.92972973,14.31831832,91.48348348
2.587587588,11.93153153,14.30730731,91.48248248
2.592592593,11.93333333,14.2962963,91.48148148
2.597597598,11.93513514,14.28528529,91.48048048
2.602602603,11.93693694,14.27427427,91.47947948
2.607607608,11.93873874,14.26326326,91.47847848
2.612612613,11.94054054,14.25225225,91.47747748
2.617617618,11.94234234,14.24124124,91.47647648
2.622622623,11.94414414,14.23023023,91.47547548
2.627627628,11.94594595,14.21921922,91.47447447
2.632632633,11.94774775,14.20820821,91.47347347
2.637637638,11.94954955,14.1971972,91.47247247
2.642642643,11.95135135,14.18618619,91.47147147
2.647647648,11.95315315,14.17517518,91.47047047
2.652652653,11.95495495,14.16416416,91.46946947
2.657657658,11.95675676,14.15315315,91.46846847
2.662662663,11.95855856,14.14214214,91.46746747
2.667667668,11.96036036,14.13113113,91.46646647
2.672672673,11.96216216,14.12012012,91.46546547
2.677677678,11.96396396,14.10910911,91.46446446
2.682682683,11.96576577,14.0980981,91.46346346
2.687687688,11.96756757,14.08708709,91.46246246
2.692692693,11.96936937,14.07607608,91.46146146
2.697697698,11.97117117,14.06506507,91.46046046
2.702702703,11.97297297,14.05405405,91.45945946
2.707707708,11.97477477,14.04304304,91.45845846
2.712712713,11.97657658,14.03203203,91.45745746
2.717717718,11.97837838,14.02102102,91.45645646
2.722722723,11.98018018,14.01001001,91.45545546
2.727727728,11.98198198,13.998999,91.45445445
2.732732733,11.98378378,13.98798799,91.45345345
2.737737738,11.98558559,13.97697698,91.45245245
2.742742743,11.98738739,13.96596597,91.45145145
2.747747748,11.98918919,13.95495495,91.45045045
2.752752753,11.99099099,13.94394394,91.44944945
2.757757758,11.99279279,13.93293293,91.44844845
2.762762763,11.99459459,13.92192192,91.44744745
2.767767768,11.9963964,13.91091091,91.44644645
2.772772773,11.9981982,13.8998999,91.44544545
2.777777778,12,13.88888889,91.44444444
2.782782783,12.0018018,13.87787788,91.44344344
2.787787788,12.0036036,13.86686687,91.44244244
2.792792793,12.00540541,13.85585586,91.44144144
2.797797798,12.00720721,13.84484484,91.44044044
2.802802803,12.00900901,13.83383383,91.43943944
2.807807808,12.01081081,13.82282282,91.43843844
2.812812813,12.01261261,13.81181181,91.43743744
2.817817818,12.01441441,13.8008008,91.43643644
2.822822823,12.01621622,13.78978979,91.43543544
2.827827828,12.01801802,13.77877878,91.43443443
2.832832833,12.01981982,13.76776777,91.43343343
2.837837838,12.02162162,13.75675676,91.43243243
2.842842843,12.02342342,13.74574575,91.43143143
2.847847848,12.02522523,13.73473473,91.43043043
2.852852853,12.02702703,13.72372372,91.42942943
2.857857858,12.02882883,13.71271271,91.42842843
2.862862863,12.03063063,13.7017017,91.42742743
2.867867868,12.03243243,13.69069069,91.42642643
2.872872873,12.03423423,13.67967968,91.42542543
2.877877878,12.03603604,13.66866867,91.42442442
2.882882883,12.03783784,13.65765766,91.42342342
2.887887888,12.03963964,13.64664665,91.42242242
2.892892893,12.04144144,13.63563564,91.42142142
2.897897898,12.04324324,13.62462462,91.42042042
2.902902903,12.04504505,13.61361361,91.41941942
2.907907908,12.04684685,13.6026026,91.41841842
